index_entry_id,assertion_id,index_kind,index_url,ordinal,label,state_abbr,year,expected_group_count,record_url,record_url_aliases,record_http_status,record_sha256,record_cache_path,has_link,linked_url_http_success,assertion_detail_http_status,has_successful_detail
iccra_idx_7afec2f7aad7f982,iccra_19fe869194b2fe94,by_state_page,https://iccra.org/bystate/Utah/ICCRA_UT.htm,12,"Manti, Sanpete County (August 4, 2000)",UT,2000,14,"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Manti,%20Sanpete%20County%20(August%204,%202000).html","https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Manti,%20Sanpete%20County%20(August%204,%202000).html",200,326bfd00013794b45b2375f95923e0923c6b9a646ffb50a9a255298c7e24b030,data/raw/iccra_full/objects/ec88d06873d4ea301a2edcf1e3d70e92f8c41b84a4e80f857b391d99ed92f0e0.html,True,True,200,True
iccra_idx_1168b5b55693e9d0,iccra_169ae1472a592719,by_state_page,https://iccra.org/bystate/Utah/ICCRA_UT.htm,13,"Bigelow Ranch, Fort Duchesne, Duchesne County, Unitah Basin (February 21, 2002)",UT,2002,14,"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Bigelow%20Ranch,%20Fort%20Duchesne,%20Duchesne%20County,%20Unitah%20Basin%20(February%2021,%202002).html","https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Bigelow%20Ranch,%20Fort%20Duchesne,%20Duchesne%20County,%20Unitah%20Basin%20(February%2021,%202002).html",200,aca6cf867ec1c0ccdaee5c4111b05759a15cd63edcbbb094fb23238bce146b44,data/raw/iccra_full/objects/93d7ed8530417e86fdcbb60e20c6e57944fcc0a199ff4a226483efcabfefa65d.html,True,True,200,True
iccra_idx_0adce2abb099f4b5,iccra_718acbe82c9ea0ec,by_state_page,https://iccra.org/bystate/Utah/ICCRA_UT.htm,14,"Spanish Fork, Utah County (June 27, 2004)",UT,2004,14,"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Spanish%20Fork,%20Utah%20County%20(June%2027,%202004).html","https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Spanish%20Fork,%20Utah%20County%20(June%2027,%202004).html",200,b39215a3ca4154c49e2504f0716437dcedf99c409bf98c4ffc90250fefef99bf,data/raw/iccra_full/objects/ae935121ff44fc7563af157a28315c16cd4759f9d0e0fe7ed1cd91667b8053f5.html,True,True,200,True
iccra_idx_fdfe1afc5fe6e976,iccra_50c99670a1baba79,by_state_page,https://iccra.org/bystate/Vermont/ICCRA_VT.htm,1,"Bridport, Addison County (July, 1993)",VT,1993,2,"https://iccra.org/bystate/Vermont/ICCRA%20-%20VT%20-%20Bridport,%20Addison%20County(June%201993).html","https://iccra.org/bystate/Vermont/ICCRA%20-%20VT%20-%20Bridport,%20Addison%20County(June%201993).html",200,5ef43c948a935a59d6bdb02e174478ef73392c16895a713da43641a5503f2a64,data/raw/iccra_full/objects/26abc9926c4ea9640ae54acaf4348389399f9b6e99be2ddca5085d2a7f6a2ac6.html,True,True,200,True
iccra_idx_fdff29291668ce62,iccra_14e12b3b56cfe765,by_state_page,https://iccra.org/bystate/Vermont/ICCRA_VT.htm,2,"West Topsham, Orange County (June 15, 2005)",VT,2005,2,"https://iccra.org/bystate/Vermont/ICCRA%20-%20VT%20-%20West%20Topsham,%20Orange%20County%20(June%2015,%202005).html","https://iccra.org/bystate/Vermont/ICCRA%20-%20VT%20-%20West%20Topsham,%20Orange%20County%20(June%2015,%202005).html",200,3728f3cb993aa93226df4bcdcbdf2673a9c264f0459c2f87fae473d51ea45569,data/raw/iccra_full/objects/ecafe698aa8b9f0df013d195ca21dcd0fc2770b9896076cd8a0de2ac3ae6b5a4.html,True,True,200,True
iccra_idx_084ea670bc503ecc,iccra_a4b9d5065d010f34,by_state_page,https://iccra.org/bystate/Virginia/ICCRA_VA.htm,1,"Waynesboro, Augusta County (December 21, 1965)",VA,1965,12,"https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Waynesboro,%20Augusta%20County%20(December%2021,%201965).htm","https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Waynesboro,%20Augusta%20County%20(December%2021,%201965).htm",200,da9c90ad0d1246c89cd2c3f135009d94a73f4d091823269819782e8b11b8e42b,data/raw/iccra_full/objects/41f4982a5771496e4b0ee2d34774248217b25831c3d39a9a0dc5c0f9fe9db3ee.htm,True,True,200,True
iccra_idx_f44e1a7eb0e80eb6,iccra_412fbf3e2cc82169,by_state_page,https://iccra.org/bystate/Virginia/ICCRA_VA.htm,2,"Dahlgren, King George County (May 1985)",VA,1985,12,"https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Dahlgren,%20King%20George%20County%20(May%201985).htm","https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Dahlgren,%20King%20George%20County%20(May%201985).htm",200,dae1fa3f5ca493b8c01a61400929cdff779b4c77c3fb8d128368a9ddef1486d0,data/raw/iccra_full/objects/918107029ba93f7c6838fdf1d432bd5f14f83acdb259b25cf01d858f388e3ba3.htm,True,True,200,True
iccra_idx_f4845ab2f74ad5de,iccra_954fa70110cb01ce,by_state_page,https://iccra.org/bystate/Virginia/ICCRA_VA.htm,3,"Dahlgren, King George County (1986)",VA,1986,12,"https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Dahlgren,%20King%20George%20County%20(1986).htm","https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Dahlgren,%20King%20George%20County%20(1986).htm",200,3d78744ca68316b14c05ea25be9f615420564f584cacd23c501a53637e65344b,data/raw/iccra_full/objects/428a069d2d913ba82b5a2fea726f458c8fd6801cc324bf1f6072dd25250f7081.htm,True,True,200,True
iccra_idx_c3b9a4f970a58105,iccra_584c026889037eb5,by_state_page,https://iccra.org/bystate/Virginia/ICCRA_VA.htm,4,"Dahlgren, King George County (1987)",VA,1987,12,"https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Dahlgren,%20King%20George%20County%20(1987).htm","https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Dahlgren,%20King%20George%20County%20(1987).htm",200,2c3220a7a9c98b094d568a89714b8ff8cef78c6092125f211ec276f3d6d93a2c,data/raw/iccra_full/objects/780f49459ca2b8cd9a6d30009ce9a2ca210b9469be050d39cc702d9b01aed245.htm,True,True,200,True
iccra_idx_7f0069cb445a47bb,iccra_8f9044771e983d64,by_state_page,https://iccra.org/bystate/Virginia/ICCRA_VA.htm,5,"Dahlgren, King George County (1988)",VA,1988,12,"https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Dahlgren,%20King%20George%20County%20(1988).htm","https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Dahlgren,%20King%20George%20County%20(1988).htm",200,11d5f33b5a3c889d305557b49a55d65ecf124b67fed3e99395e1ff3a57b8acb7,data/raw/iccra_full/objects/061672a17ca33ca9f64e954a7f29fc477aad68d547aed1b215a97cf115d018d5.htm,True,True,200,True
iccra_idx_d168f216e018faa1,iccra_957400b63d273c82,by_state_page,https://iccra.org/bystate/Virginia/ICCRA_VA.htm,6,"Dahlgren, King George County (October 1989)",VA,1989,12,"https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Dahlgren,%20King%20George%20County%20(October%201989).htm","https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Dahlgren,%20King%20George%20County%20(October%201989).htm",200,2a4aa883fd6b45bae491a68d5090ea2c2d2fc5d864dbcc9d8b0f4c538341aa86,data/raw/iccra_full/objects/5ab45803c581c832e33dba6dc3a09e2636d958b2e9617c1c011d78040daab3c3.htm,True,True,200,True
iccra_idx_3dd3c993eec74cae,iccra_9e6cd1f5705c30d1,by_state_page,https://iccra.org/bystate/Virginia/ICCRA_VA.htm,7,"University of Virginia at Charlottesville, Albermarle County (May 15, 1998)",VA,1998,12,"https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20University%20of%20Virginia%20at%20Charlottesville,%20Albermarle%20County%20(May%2015,%201998).html","https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20University%20of%20Virginia%20at%20Charlottesville,%20Albermarle%20County%20(May%2015,%201998).html",200,da1a60d46f1d80bc1c5f91c5a95b68c44084aa24cf0398cad32162ed3efe467c,data/raw/iccra_full/objects/ece3275e50329dbd5263c3719bb6665d9faa5f47d45daf6b2f52af7bd7c63d8c.html,True,True,200,True
iccra_idx_f0ea95161a6acf37,iccra_beffadeb96ad830a,by_state_page,https://iccra.org/bystate/Virginia/ICCRA_VA.htm,8,"Roanoke, Roanoke County (May 21, 2000)",VA,2000,12,"https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Roanoke,%20Roanoke%20County%20(May%2021,%202000).html","https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Roanoke,%20Roanoke%20County%20(May%2021,%202000).html",200,1edff71ea21d345c490805329efebbde1408faa74292a9b044399cc2954936a6,data/raw/iccra_full/objects/a80a814548766dfe2bf74431bad9e8b58be1671a116c884e73af8841423d8009.html,True,True,200,True
iccra_idx_de59ef9cdcfc4706,iccra_869099b6a5757df1,by_state_page,https://iccra.org/bystate/Virginia/ICCRA_VA.htm,9,"Virginia Beach, Princess Anne County (June 10, 2000)",VA,2000,12,"https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Virginia%20Beach,%20Princess%20Anne%20County%20(June%2010,%202000).html","https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Virginia%20Beach,%20Princess%20Anne%20County%20(June%2010,%202000).html",200,ed564fe140e6ca21ee1cbd672ab21bf2a632512dd27572e05b0c68ebc7f81c3a,data/raw/iccra_full/objects/3ddaf5411ea8c63f7f3ee95c9d26586ea21dd8d33db95fde3cf67d273ccf30f4.html,True,True,200,True
iccra_idx_acbd8cd00bd78620,iccra_6fae07e9a55df437,by_state_page,https://iccra.org/bystate/Virginia/ICCRA_VA.htm,10,"Bridle Creek, Galax, Grayson County (June 28, 2001)",VA,2001,12,"https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Bridle%20Creek,%20Galax,%20Grayson%20County%20(June%2028,%202001).html","https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Bridle%20Creek,%20Galax,%20Grayson%20County%20(June%2028,%202001).html",200,acc39c26f93682b0fc932aa37bfe8928296d6e3c8dec9ad862950ed61a743fec,data/raw/iccra_full/objects/7c7ca1ecdcac7b6a92f13a6b323e201426708e209cf16f2a79b593082684d151.html,True,True,200,True
iccra_idx_5cc82ef990f039d0,iccra_bd43e677adf4004f,by_state_page,https://iccra.org/bystate/Virginia/ICCRA_VA.htm,11,"Virginia Tech University, Blacksburg, Montgomery County (May 27, 2003)",VA,2003,12,"https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Virginia%20Tech%20University,%20Blacksburg,%20Montgomery%20County%20(May%2027,%202003).html","https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Virginia%20Tech%20University,%20Blacksburg,%20Montgomery%20County%20(May%2027,%202003).html",200,cd4035f81f607772cbbc19703725e2068733c6f663eb3bf06dfd32570ca588bd,data/raw/iccra_full/objects/d8837ee19ebcf77fc08f1b1811bf8c8374d8f8bbbfd5408fdfd9383340ca5a3c.html,True,True,200,True
iccra_idx_2f8fd2a9e33b9543,iccra_7742a70453e23ad9,by_state_page,https://iccra.org/bystate/Virginia/ICCRA_VA.htm,12,"Prince George County (June 12, 2003)",VA,2003,12,"https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Prince%20George%20County%20(June%2012,%202003).html","https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Prince%20George%20County%20(June%2012,%202003).html",200,910fb17787c016d39c1dd3d9f6d45703507b2aa8741349a45b2a4bc0101d0899,data/raw/iccra_full/objects/05049edef0484a92d25da582362f2639b028f00822b5cf36b59f2ab26ea1c132.html,True,True,200,True
iccra_idx_1da2503e696f1897,iccra_a2fff5c822f4d390,by_state_page,https://iccra.org/bystate/Washington/ICCRA_WA.htm,1,"Sacajawea / Pasco, Cowlitz County (1945)",WA,1945,20,"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Sacajawea-Pasco,%20Cowlitz%20County%20(1945).htm","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Sacajawea-Pasco,%20Cowlitz%20County%20(1945).htm",200,2832045696de8ce906855eb531cf71f4753b635f7b867f4b7c07868739d9e1d7,data/raw/iccra_full/objects/7927d5a52b635bee31ae1f11d9e689c2a5ca02059a926d344b1a05745310ca51.htm,True,True,200,True
iccra_idx_8db72ac569e51e0e,iccra_2fba3dbe9dd6c3b1,by_state_page,https://iccra.org/bystate/Washington/ICCRA_WA.htm,2,"Moses Lake, Grant County (August 21, 1964)",WA,1964,20,"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Moses%20Lake,%20Grant%20County%20(August%2021,%201964).htm","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Moses%20Lake,%20Grant%20County%20(August%2021,%201964).htm",200,850c04efc9d3a0a9d3d6026696430fb66210b0236931bdd4c3c4cad020582dad,data/raw/iccra_full/objects/62aad1382e3300c9bcf3e97417243da18556f2464c08f973f689f5d960c63d3d.htm,True,True,200,True
iccra_idx_8f6ae46b179ebae8,iccra_38b339380a1dc42e,by_state_page,https://iccra.org/bystate/Washington/ICCRA_WA.htm,3,"Custer, Whatcom County (January 1, 1965)",WA,1965,20,"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Custer,%20Whatcom%20County%20(January%2012,%201965).htm","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Custer,%20Whatcom%20County%20(January%2012,%201965).htm",200,8ae224d475ae91ecad030de3df328524dfe41652b8af131eb64022ead29c5f91,data/raw/iccra_full/objects/39fdfe0edc535ea493def9918c0eb734e47067dbf533629c367bae870c5092d2.htm,True,True,200,True
iccra_idx_21a8a03fe4e8c307,iccra_63c1242639e7f8f9,by_state_page,https://iccra.org/bystate/Washington/ICCRA_WA.htm,4,"Lynden, Whatcom County (January 12, 1965)",WA,1965,20,"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Lynden,%20Whatcom%20County%20(January%2013,%201965).htm","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Lynden,%20Whatcom%20County%20(January%2013,%201965).htm",200,8a78a8729fbeaab3853938773447438167cbd2acafeb7322a45c3a570461003d,data/raw/iccra_full/objects/7ef0807ab36d5226336f070208cfbe89821551ea08b114558a361cd5113950d5.htm,True,True,200,True
iccra_idx_9191108006aca012,iccra_11b332228c510864,by_state_page,https://iccra.org/bystate/Washington/ICCRA_WA.htm,5,"Harrah, Yakima County (January 19, 1977)",WA,1977,20,"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Harrah,%20Yakima%20County%20(January%2019,%201977).htm","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Harrah,%20Yakima%20County%20(January%2019,%201977).htm",200,bd127bf45f118bbcdcee27d0be652ea2edd093dd044eef907dc1a48550cd1691,data/raw/iccra_full/objects/89f8f0c7119dabdd5c0e6e4ebecfbc5ede93ef05720dd1e9465fca12f484daa3.htm,True,True,200,True
iccra_idx_52e0f06459b312fb,iccra_f529284ac57858dd,by_state_page,https://iccra.org/bystate/Washington/ICCRA_WA.htm,6,"Centralia, Lewis County (April 1980)",WA,1980,20,"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Centralia,%20Lewis%20County%20(April%201980).htm","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Centralia,%20Lewis%20County%20(April%201980).htm",200,f6f78f02daed052fb6bc3adb0c21d9e5da5fba31ac11b8e8c53204e1cd638a8a,data/raw/iccra_full/objects/2aeb105b8ae45fd89fc53b9bf123380b1173fa6550a404f48bd83f0f9ced80b5.htm,True,True,200,True
iccra_idx_06c399cf3f90212f,iccra_5a29f07f34841d99,by_state_page,https://iccra.org/bystate/Washington/ICCRA_WA.htm,7,"Kennewick, Benton County (May 28, 1993)",WA,1993,20,"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Kennewick,%20Benton%20County%20(May%2028,%201993).html","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Kennewick,%20Benton%20County%20(May%2028,%201993).html",200,96763f9b7206c0eb4b05bb7feeaecc8f8515efe1fc91738823d984ca64c5bf46,data/raw/iccra_full/objects/1f7df7232429227ef123dd0fe527059f07e41e99e4dfa7d9b3e8dda279647895.html,True,True,200,True
iccra_idx_0d4c0903393b1d61,iccra_f6c2de9f94dc3425,by_state_page,https://iccra.org/bystate/Washington/ICCRA_WA.htm,8,"Chehalis, Lewis County (July 8, 1994)",WA,1994,20,"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Chehalis,%20Lewis%20County%20(July%208,%201994).html","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Chehalis,%20Lewis%20County%20(July%208,%201994).html",200,2a4f6ad551e77ecc46249161ab03fe5a26d2524715aa686c55c7949738af0296,data/raw/iccra_full/objects/e690c61f359da5926fe39c8505db568baa41fb6f77a725c934251ee4bec05f88.html,True,True,200,True
iccra_idx_355df4143cf20f60,iccra_2c80a9e809346283,by_state_page,https://iccra.org/bystate/Washington/ICCRA_WA.htm,9,"Adna (1), Lewis County (October 16, 1994)",WA,1994,20,"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Adna%20(1),%20Lewis%20County%20(October%2016,%201994).html","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Adna%20(1),%20Lewis%20County%20(October%2016,%201994).html",200,08894d464e036430bc127edd3a4d904ad8663f1e6dd3dd5d77caa8c4da76cda7,data/raw/iccra_full/objects/5fed5a945c426702cd9ac9aef841086c01aee52564e64d8500f06eaa01688193.html,True,True,200,True
iccra_idx_735d1ebd2e3f222c,iccra_91b25d691461176a,by_state_page,https://iccra.org/bystate/Washington/ICCRA_WA.htm,10,"Adna (2), Lewis County (October 16, 1994)",WA,1994,20,"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Adna%20(2),%20Lewis%20County%20(October%2016,%201994).html","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Adna%20(2),%20Lewis%20County%20(October%2016,%201994).html",200,d9a4052f424fb72d1888f4b92d2c41b0f05e9ef55a525d8bb8f6578d0457992a,data/raw/iccra_full/objects/757c5bb8621b3bc8ae3e850a16b6d23d4bfd80900fe81adc0a7753da740c5729.html,True,True,200,True
iccra_idx_0acfc82add6fa0cc,iccra_92802ec94bc070b0,by_state_page,https://iccra.org/bystate/Washington/ICCRA_WA.htm,11,"Chehalis, Lewis County (July 17, 1996)",WA,1996,20,"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Chehalis,%20Lewis%20County%20(July%2017,%201996).html","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Chehalis,%20Lewis%20County%20(July%2017,%201996).html",200,7a90006a2559603f93cf15be2e3489f29433aaa3630db2ee8985241583564e79,data/raw/iccra_full/objects/46c6dc07c475f15bc2256ea52e25a37cde5701dbc98c3340aa7a3c240dce26db.html,True,True,200,True
iccra_idx_3210269c063a882d,iccra_b645895b2a935067,by_state_page,https://iccra.org/bystate/Washington/ICCRA_WA.htm,12,"[Unknown] (May 29, 1997)",WA,1997,20,"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Unknown%20County%20(May%2029,%201997).html","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Unknown%20County%20(May%2029,%201997).html",200,fe16a0545255c6c974301634012581345636de9ad1d813075f1ae183c3adb932,data/raw/iccra_full/objects/f6889750f3b112cb182ea0f4182806f5a84cd06a9464ba58e6e9509de1bbec9f.html,True,True,200,True
iccra_idx_00d2bed0ac55e187,iccra_edfe3cd540f6baed,by_state_page,https://iccra.org/bystate/Washington/ICCRA_WA.htm,13,"Coupeville (1), Whidbey Island, Island County (May 26, 1998)",WA,1998,20,"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Coupeville,%20Whidbey%20Island,%20Island%20County%20(May%2026,%201998).html","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Coupeville,%20Whidbey%20Island,%20Island%20County%20(May%2026,%201998).html",200,3ab455d3cceee666442f4a15d98e6303489d1548557770dcff00cf459b507847,data/raw/iccra_full/objects/581cef4e8b5b7e2505905e4b3067824552091068aa7b86a39cb2b646eeeb2856.html,True,True,200,True
iccra_idx_72dafb59e4e84fe4,iccra_c27c69473d8f7bfb,by_state_page,https://iccra.org/bystate/Washington/ICCRA_WA.htm,14,"Coupeville (2), Whidbey Island, Island County (May 26, 1998)",WA,1998,20,"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Coupeville,%20Whidbey%20Island,%20Island%20County%20(May%2026,%201998)2.html","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Coupeville,%20Whidbey%20Island,%20Island%20County%20(May%2026,%201998)2.html",200,beb7133a46b0f90358ee9e93f3b3b8729eafb9c2c02b3114290a264a4f20a942,data/raw/iccra_full/objects/73dfa37a5cbe0cc00ddb7346845e6ee3ef12b2e7ae7cbcb8529866356eb58d4c.html,True,True,200,True
iccra_idx_269f4abdbaf0c448,iccra_b4ae63e727f33272,by_state_page,https://iccra.org/bystate/Washington/ICCRA_WA.htm,15,"Eltopia / Pasco, Franklin County (June 19, 1998)",WA,1998,20,"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Eltopia-Pasco,%20Franklin%20County%20(June%2019,%201998).html","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Eltopia-Pasco,%20Franklin%20County%20(June%2019,%201998).html",200,eb1579c52f53ae2ad096f921602576670de05ea5c3ae55cd16db5c16491a0835,data/raw/iccra_full/objects/2a056817d64b7315ce063b5a64623e71aa0ef66cba959f63b33256ef6c0603f3.html,True,True,200,True
iccra_idx_77a922c091eb57ef,iccra_5d87ac0c05d02ac4,by_state_page,https://iccra.org/bystate/Washington/ICCRA_WA.htm,16,"Walla Walla / Cottonwood Canyon, Walla Walla County (July 4, 1999)",WA,1999,20,"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Walla%20Walla-Cottonwood%20Canyon,%20Walla%20Walla%20County%20(July%204,%201999).html","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Walla%20Walla-Cottonwood%20Canyon,%20Walla%20Walla%20County%20(July%204,%201999).html",200,935a1267bf1c07b5d6ebac5ae8491ff7e4868938411cdc4a80f3f4d25ffd8885,data/raw/iccra_full/objects/4ba76cf3405d922593e3145da5405bb8900a08f3793145d7d858494271a00d2f.html,True,True,200,True
iccra_idx_020ae610f9b1a107,iccra_7804fc6b20be3cc8,by_state_page,https://iccra.org/bystate/Washington/ICCRA_WA.htm,17,"Burlington, Skagit County (September 8, 1999)",WA,1999,20,"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Burlington,%20Skagit%20County%20(September%208,%201999).html","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Burlington,%20Skagit%20County%20(September%208,%201999).html",200,7141e4899a9013c327f2f5787a3811858174d0bf710c15b64df3d3813595840b,data/raw/iccra_full/objects/7bfc47a6a92d71b2e3ea511c595374bc485c23a16834874ade8707e6ad08a526.html,True,True,200,True
iccra_idx_0fb08b0302d5ce7d,iccra_ef3cf1371830ace7,by_state_page,https://iccra.org/bystate/Washington/ICCRA_WA.htm,18,"Snohomish County (Fall, 2003)",WA,2003,20,"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Snohomish%20County%20(Fall,%202003).html","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Snohomish%20County%20(Fall,%202003).html",200,629eb4e2f46af18ce94f5068550c2b0db4308205b3663d9a9b5a62379efae867,data/raw/iccra_full/objects/eebd8612869b2e435c4de777bb7d81cbfbc5682ee249b8bacf8a463105fd2535.html,True,True,200,True
iccra_idx_2559fb9ea7c13a95,iccra_faf77a26ab0d7a2d,by_state_page,https://iccra.org/bystate/Washington/ICCRA_WA.htm,19,"St. John, Whitman County (July, 2004)",WA,2004,20,"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20St.%20John,%20Whitman%20County%20(July,%202004).html","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20St.%20John,%20Whitman%20County%20(July,%202004).html",200,b22a9cbeccd0685361102d087e3668adca81b020ea4c92b0b7c8c5ff924bb911,data/raw/iccra_full/objects/2498a042427d3b39b948b0caacf89d424d03301ca08bb8744c79897825468615.html,True,True,200,True
iccra_idx_6f0558533e941855,iccra_14c1f047da624267,by_state_page,https://iccra.org/bystate/Washington/ICCRA_WA.htm,20,"Wilbur, Lincoln County (June 27, 2007)",WA,2007,20,,,,,,False,False,,False
iccra_idx_c52e9d477fea2ab1,iccra_41bf557d3bba4edc,by_state_page,https://iccra.org/bystate/Washington/ICCRA_WA.htm,21,"Wilbur, Lincoln County (July 23, 2009)",WA,2009,20,"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Wilbur,%20Lincoln%20County%20(July%2023,%202009).html","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Wilbur,%20Lincoln%20County%20(July%2023,%202009).html",200,75fcca64fe8cc9ab6565ae4e7c6f8bc6d459c31774630488f270db68716d7ba2,data/raw/iccra_full/objects/bf62ee26d005264ba43287eee9d24f2f1302fc8dc9a74cd5bef71fbfd801b0d1.html,True,True,200,True
iccra_idx_c4596857229a64cd,iccra_8bacd9241cd2dca0,by_state_page,https://iccra.org/bystate/West%20Virginia/ICCRA_WV.htm,1,"Flatwoods, Braxton County (September 12, 1952)",WV,1952,4,https://iccra.org/bystate/West%20Virginia/WV-Flatwoods_Braxton_September-12-1952.htm,https://iccra.org/bystate/West%20Virginia/WV-Flatwoods_Braxton_September-12-1952.htm,200,658cd24026a904f2f4e444712779f0c9531d057bff0aa41b0f870dbd50de553f,data/raw/iccra_full/objects/2e8fd0c08394022933127c4b51ea40f7d2bbf9d83f84cb6e1bc4ceec93e44c7f.htm,True,True,200,True
iccra_idx_52871f94fdaf7f1b,iccra_e29b3cfe049ae453,by_state_page,https://iccra.org/bystate/West%20Virginia/ICCRA_WV.htm,2,"[Unknown], (August 1993)",WV,1993,4,https://iccra.org/bystate/West%20Virginia/ICCRA%20-%20WV%20-%20Unknown%20County%20(August%201993).html,https://iccra.org/bystate/West%20Virginia/ICCRA%20-%20WV%20-%20Unknown%20County%20(August%201993).html,200,01769ec9c486b4af08751e1ab8623ce02b6d32509824f6aa867ec2a8c730af61,data/raw/iccra_full/objects/5f2681613bd68c6903abd25ff697289bce4d0b7e76a695c9c2d026e6a706121f.html,True,True,200,True
