"url","retrieved_at","http_status","sha256","bytes","cache_path"
"https://www.cropcirclecenter.com/date/2010/201009.html","2026-07-21T06:41:14Z","200","a0975383b12b261b86f1fc68d49f3ad25225c4ad8ccdfc9276d17029575cb580","17756","cropcirclecenter/date/2010/201009.html"
"https://www.cropcirclecenter.com/date/2010/201010.html","2026-07-21T06:41:14Z","200","ae0d30bb56f931f72681db6b36d4064e587822e4434a2078c7b27dd19105bf14","14008","cropcirclecenter/date/2010/201010.html"
"https://www.cropcirclecenter.com/date/2011/201101.html","2026-07-21T06:41:14Z","200","47573548add6f7841bca4c9e470bed1d07b9bfd8d4c76ae365c2604ab37e04f4","16105","cropcirclecenter/date/2011/201101.html"
"https://www.cropcirclecenter.com/date/2011/201103.html","2026-07-21T06:41:14Z","200","67b74daaf4feba46951047c5fc7d88335f08fd258b9938be1559f7d8680fbe5b","12514","cropcirclecenter/date/2011/201103.html"
"https://www.cropcirclecenter.com/date/2011/201104.html","2026-07-21T06:41:14Z","200","3b8cc0d6f43154fd6d68426a070403235f33474ea5ff0471cb8a947a4011b024","20250","cropcirclecenter/date/2011/201104.html"
"https://www.cropcirclecenter.com/date/2011/201105.html","2026-07-21T06:41:14Z","200","d29b6439f82e04606e03e65af178859984869ec828653c4f038424dc86bf9c3e","58638","cropcirclecenter/date/2011/201105.html"
"https://www.cropcirclecenter.com/date/2011/201106.html","2026-07-21T06:41:14Z","200","f3cc9bd9adcfcc745290e6ff7c7f69a38df01dd9a1c2da6eff7458d33a39e92a","82496","cropcirclecenter/date/2011/201106.html"
"https://www.cropcirclecenter.com/date/2011/201107.html","2026-07-21T06:41:14Z","200","dd6919c5abd221d1b230bda8257c84eea21330779e809898d3f71b46f1bac26c","114733","cropcirclecenter/date/2011/201107.html"
"https://www.cropcirclecenter.com/date/2011/201108.html","2026-07-21T06:41:14Z","200","679d89ee048e5d76871d61373a7d537a71ab404b80a047e9b6fea67d8019b264","44959","cropcirclecenter/date/2011/201108.html"
"https://www.cropcirclecenter.com/date/2011/201110.html","2026-07-21T06:41:14Z","200","6b3c51dd62501d985e7a6b2b0996f0f5126b119ef43ea3d61c8d880e4c41a72c","16124","cropcirclecenter/date/2011/201110.html"
"https://www.cropcirclecenter.com/date/2011/201111.html","2026-07-21T06:41:14Z","200","85b15a33088744cebf3947870196bb32fbb5fac3b291e771128629b065bed901","17859","cropcirclecenter/date/2011/201111.html"
"https://www.cropcirclecenter.com/date/2011/201112.html","2026-07-21T06:41:14Z","200","a4e4a6fd0cc4446a0922525fcba8b34cb4fdf59ec2c753d1ecaf09e196e4b731","12393","cropcirclecenter/date/2011/201112.html"
"https://www.cropcirclecenter.com/date/2012/201203.html","2026-07-21T06:41:14Z","200","a8cfaa524841fe2545623c97930ab51d4aba2138ab33488a95e6a49139b4d8a0","12428","cropcirclecenter/date/2012/201203.html"
"https://www.cropcirclecenter.com/date/2012/201204.html","2026-07-21T06:41:14Z","200","3f5b4ff6ea1b4e0cd353360f0d5e6af3dfc916041ee1db7100b01233fe2ac950","20607","cropcirclecenter/date/2012/201204.html"
"https://www.cropcirclecenter.com/date/2012/201205.html","2026-07-21T06:41:14Z","200","2ba43c52cd59b6557309c8740b1578c62b1641c3ea683795aab105f89330c9e1","39316","cropcirclecenter/date/2012/201205.html"
"https://www.cropcirclecenter.com/date/2012/201206.html","2026-07-21T06:41:14Z","200","4a048f8d361be146861000f352bb80e47eaf9d28b66beb1b7f21e599d5e1202a","85941","cropcirclecenter/date/2012/201206.html"
"https://www.cropcirclecenter.com/date/2012/201207.html","2026-07-21T06:41:14Z","200","2dc9e7c641b6fa4e901e6d4a7b5008923c4ad7b00af2db71e7919b2b7600c0ce","141945","cropcirclecenter/date/2012/201207.html"
"https://www.cropcirclecenter.com/date/2012/201208.html","2026-07-21T06:41:14Z","200","d55ed0886d82043bb5cf7b59799f9ff4ad19607d28d6eb39d30cba6439dc1463","73140","cropcirclecenter/date/2012/201208.html"
"https://www.cropcirclecenter.com/date/2012/201209.html","2026-07-21T06:41:14Z","200","0c798e4512f9fcca86850489cba92395bea5684601feabf28b72348bede442a7","21839","cropcirclecenter/date/2012/201209.html"
"https://www.cropcirclecenter.com/date/2012/201210.html","2026-07-21T06:41:14Z","200","2e7baa7db3ddee39db8bb104788d64e35bc626c48eba74a6a88c2cd624c0dd32","16224","cropcirclecenter/date/2012/201210.html"
"https://www.cropcirclecenter.com/date/2012/201211.html","2026-07-21T06:41:14Z","200","d367f17dedd9373adfe1d373143595ebb83f0792df2a576219de7d0abaebc334","14423","cropcirclecenter/date/2012/201211.html"
