candidate_id,image_link_id,assertion_ids,source_page_url,image_url,image_sha256,image_kind,inventory_http_status,public_redistribution_status,analysis_status,analysis_width_px,analysis_height_px,analysis_scale_factor,detector_score,straight_component_tier,straight_component_candidate,dominant_axis_image_deg,axis_uncertainty_deg,axis_candidates_image_deg,raw_line_segment_count,qualifying_line_segment_count,border_segment_rejection_count,dominant_cluster_segment_count,max_segment_length_px,max_segment_length_normalized,dominant_support_length_px,dominant_support_normalized,dominant_support_fraction,qualifying_lines_per_megapixel,axis_reference,geographic_azimuth_qualified,detector_version,rights_safe_output,caveat
isc_7d3a9dcf2eea4d48,iccra_img_61571674bef9e288,iccra_f93bee81349a3658,"https://iccra.org/bystate/North%20Carolina/ICCRA%20-%20NC%20-%20Burnsville,%20Yancey%20County%20(July%202,%202005).html",https://iccra.org/bystate/North%20Carolina/images/burnsville2005b.jpg,824b2e74a9870bd5a37b67dc3f592c486a21d0224863de537e8cd4b0f03ad3f1,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,458,611,1.000000,0.472,none,no_review_candidate,63.9,1.6,63.9,2257,6,0,3,62.6,0.137,139.8,0.305,0.537,21.441,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_99ec081e6ad5618f,iccra_img_8c2d60d92b8f5a5e,iccra_f93bee81349a3658,"https://iccra.org/bystate/North%20Carolina/ICCRA%20-%20NC%20-%20Burnsville,%20Yancey%20County%20(July%202,%202005).html",https://iccra.org/bystate/North%20Carolina/images/burnsville2005c.jpg,53e34faf63afe29d9b808e278d4e1159faf05c1681d9705d6ae8c12ffb3da797,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,630,472,1.000000,0.383,none,no_review_candidate,158.4,2.0,158.4;44.4;112.3;137.9,1641,15,2,5,77.1,0.163,264.4,0.560,0.363,50.444,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_436042d359e9b1a8,iccra_img_f7f28fcebec2976d,iccra_b1fefc06473e685e,"https://iccra.org/bystate/North%20Carolina/ICCRA%20-%20NC%20-%20Charlotte,%20Mecklenburg%20County%20(August%208,%201991).html",https://iccra.org/bystate/North%20Carolina/images/Charlotte1991.jpg,a81907e35e62413e3a938c27525d97ad6921248c3951aa80559dad2b3ad9bb2e,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,273,149,1.000000,0.666,low,yes_review_candidate,0.4,2.7,0.4;75.8;20.2;110.5,221,50,1,14,40.0,0.269,324.9,2.181,0.377,1229.196,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_82e61dddfd53f124,iccra_img_1276cf94e1e15930,iccra_b4d062dabee6fdcb,"https://iccra.org/bystate/North%20Carolina/ICCRA%20-%20NC%20-%20Dudley,%20Wayne%20County%20(May%2026,%202004).html",https://iccra.org/bystate/North%20Carolina/images/dudley2004.jpg,52fd1b8a715cc0896827469e1c92aa2d344d5c74b369a482f1338cbf3637255d,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,200,202,1.000000,0.744,medium,yes_review_candidate,177.7,2.0,177.7;88.5;114.2,205,25,0,7,90.1,0.450,210.4,1.052,0.411,618.812,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_48bf384c4df5256d,iccra_img_3b8e8f3a28d93f87,iccra_56138e97ca59b469,"https://iccra.org/bystate/North%20Carolina/ICCRA%20-%20NC%20-%20Green%20Mountain,%20Yancey%20County%20(June%2011,%202005).html",https://iccra.org/bystate/North%20Carolina/images/greenmt2005.jpg,f7cfb91d1244ad2363bda01e38e20aca5caceb11f3924a6ebdd50cd26d423b55,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,420,317,1.000000,0.794,medium,yes_review_candidate,0.8,2.1,0.8;165.6,240,20,8,15,132.6,0.418,869.9,2.744,0.811,150.218,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_0915ac2813921756,iccra_img_77d7ec9a6d1e991e,iccra_ffc68b532eb2a297,"https://iccra.org/bystate/North%20Carolina/ICCRA%20-%20NC%20-%20Hertford,%20Perquimans%20County%20(June%2011,%201997).html",https://iccra.org/bystate/North%20Carolina/images/Hertford1997.jpg,afeb65a3ab84646ac66520ef37d6bdedf030f09a3d26e99b2c61fecec760aed8,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,274,186,1.000000,0.428,none,no_review_candidate,28.0,3.4,28.0;111.7;179.8;122.7,228,43,1,8,42.5,0.228,170.8,0.918,0.215,843.733,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_7356081692813603,iccra_img_388bcbc03f70852a,iccra_2e511d04ae73a0eb,"https://iccra.org/bystate/North%20Carolina/ICCRA%20-%20NC%20-%20Hickory,%20Catawba%20County%20(May%203,%202005).html",https://iccra.org/bystate/North%20Carolina/images/hickory2005.jpg,b22779c6d1687acf9f753d779a1c083821ca6d442bb460caf565c893660ee50e,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,350,221,1.000000,0.628,low,yes_review_candidate,176.7,1.9,176.7;79.7;94.3,376,25,2,9,50.1,0.227,293.9,1.330,0.503,323.206,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_4c7208fce7b1a07e,iccra_img_f751a286ffcd43af,iccra_8b50ef9c87fcc775,"https://iccra.org/bystate/North%20Carolina/ICCRA%20-%20NC%20-%20Jupiter,%20Madison%20County%20(June%2021,%202005).html",https://iccra.org/bystate/North%20Carolina/images/jupiter2005a.jpg,eb2332f966e407478e0d5342704bd887a8f438cb66fc6faccd69c226126ada22,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,630,426,1.000000,0.370,none,no_review_candidate,173.3,0.0,,899,2,0,1,39.2,0.092,39.2,0.092,0.547,7.452,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_ece8f7ced6fc6a70,iccra_img_b5d231883876824a,iccra_8b50ef9c87fcc775,"https://iccra.org/bystate/North%20Carolina/ICCRA%20-%20NC%20-%20Jupiter,%20Madison%20County%20(June%2021,%202005).html",https://iccra.org/bystate/North%20Carolina/images/jupiter2005c.jpg,02bf4f48a9c73ceb81fc269814d9a9181ebc1cb2f7276fa2d2d64943c0483321,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,630,364,1.000000,0.565,none,no_review_candidate,179.6,2.4,179.6,982,13,0,10,81.3,0.223,366.0,1.006,0.763,56.689,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_4683db35b8536c05,iccra_img_494ab92cb503aa64,iccra_8b50ef9c87fcc775,"https://iccra.org/bystate/North%20Carolina/ICCRA%20-%20NC%20-%20Jupiter,%20Madison%20County%20(June%2021,%202005).html",https://iccra.org/bystate/North%20Carolina/images/jupiter2005d.jpg,0e92a6808384e0772ec1462c52d1cbeb87b1d46dc4614ea699e29cc8326a3adf,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,630,426,1.000000,0.357,none,no_review_candidate,89.2,0.0,,1041,3,0,1,41.3,0.097,41.3,0.097,0.374,11.178,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_564c04e6fefc4936,iccra_img_e136bcb814029fbe,iccra_c39c2e88a81890f7,"https://iccra.org/bystate/North%20Carolina/ICCRA%20-%20NC%20-%20Leicester,%20Buncombe%20County%20(July%205,%202005).html",https://iccra.org/bystate/North%20Carolina/images/Leicester2005-3.jpg,505a44b5f76c0332185d4859b132ca4985069a80cb5bac3803cefcf030545715,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,630,427,1.000000,0.552,none,no_review_candidate,80.6,3.0,80.6;161.2,753,15,1,11,66.7,0.156,514.4,1.205,0.727,55.760,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_25f35b3da1610504,iccra_img_c073fd5af0023aaa,iccra_9dc9a6f437981f19,"https://iccra.org/bystate/North%20Carolina/ICCRA%20-%20NC%20-%20Leicester,%20Buncombe%20County%201%20(June%2021,%202005).html",https://iccra.org/bystate/North%20Carolina/images/Leicester2005-1a.jpg,63c114b79fe98352288e0f8d93ee6c3eac54f481984177a88fd041e8393af65f,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,625,432,1.000000,0.000,none,no_review_candidate,,,,1353,0,0,0,0.0,0.000,0.0,0.000,0.000,0.000,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_bbac38fe5738051d,iccra_img_985406f91ab59d0b,iccra_9dc9a6f437981f19,"https://iccra.org/bystate/North%20Carolina/ICCRA%20-%20NC%20-%20Leicester,%20Buncombe%20County%201%20(June%2021,%202005).html",https://iccra.org/bystate/North%20Carolina/images/Leicester2005-1b.jpg,622c87d95b222601f0437a6959e6550057f3f75dfc0b294b63eef8f39d18369d,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,400,300,1.000000,0.840,high,yes_review_candidate,0.3,2.5,0.3,506,32,0,18,187.6,0.625,803.7,2.679,0.690,266.667,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_4775f8e10626d374,iccra_img_c2cef80140eff67f,iccra_9dc9a6f437981f19,"https://iccra.org/bystate/North%20Carolina/ICCRA%20-%20NC%20-%20Leicester,%20Buncombe%20County%201%20(June%2021,%202005).html",https://iccra.org/bystate/North%20Carolina/images/Leicester2005-1c.jpg,4111fca5a059f98b836a75b4b9e49a401c785de854931f090080b6f07472db54,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,630,473,1.000000,0.504,none,no_review_candidate,87.5,2.7,87.5;110.1;127.9;22.7,2539,86,3,17,89.7,0.190,924.6,1.955,0.224,288.600,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_e9674f6c225cfc39,iccra_img_b237fcbd4296c8c5,iccra_9dc9a6f437981f19,"https://iccra.org/bystate/North%20Carolina/ICCRA%20-%20NC%20-%20Leicester,%20Buncombe%20County%201%20(June%2021,%202005).html",https://iccra.org/bystate/North%20Carolina/images/Leicester2005-1d.jpg,5cbd1b9b76540a1140357317d3bf76dd147ab9cc89f30b1d106a41cdfe1e0cec,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,630,425,1.000000,0.476,none,no_review_candidate,93.4,2.9,93.4;79.5;123.3;108.6,2356,41,1,9,112.4,0.264,419.2,0.986,0.228,153.128,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_df440e67c5dc66d1,iccra_img_ec21b54ec03d5bf4,iccra_9dc9a6f437981f19,"https://iccra.org/bystate/North%20Carolina/ICCRA%20-%20NC%20-%20Leicester,%20Buncombe%20County%201%20(June%2021,%202005).html",https://iccra.org/bystate/North%20Carolina/images/Leicester2005-1e.jpg,dde7152cf0180cabf565f350385dfaf5ef21d325f98ee61c870b9e48b53acce8,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,575,560,1.000000,0.000,none,no_review_candidate,,,,2323,0,0,0,0.0,0.000,0.0,0.000,0.000,0.000,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_5ff2b5834f967dae,iccra_img_7013464bb991862a,iccra_9dc9a6f437981f19,"https://iccra.org/bystate/North%20Carolina/ICCRA%20-%20NC%20-%20Leicester,%20Buncombe%20County%201%20(June%2021,%202005).html",https://iccra.org/bystate/North%20Carolina/images/Leicester2005-1f.jpg,f29841e5f7e3b049c6731a4efef90b3a51e660f7b5d6895c347c4eceba99d822,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,528,624,1.000000,0.509,none,no_review_candidate,166.4,2.1,166.4;88.9;61.6;9.1,1188,22,5,7,107.0,0.203,474.8,0.899,0.370,66.774,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_58db7745f51caeb8,iccra_img_a083de2072d57b51,iccra_2144557e42f87d0c,"https://iccra.org/bystate/North%20Carolina/ICCRA%20-%20NC%20-%20Leicester,%20Buncombe%20County%202%20(June%2021,%202005).html",https://iccra.org/bystate/North%20Carolina/images/Leicester2005-2.jpg,b920fddf9bc314d541d234e14cd744fe3c33af51001641416181923340d43cc2,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,599,400,1.000000,0.579,none,no_review_candidate,9.9,3.4,9.9;178.8;99.7;87.3,879,25,4,11,70.9,0.177,506.0,1.265,0.482,104.341,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_f78946c4c4456e2e,iccra_img_cfd323da69cd7b99,iccra_c1a486c7e01e16f0,"https://iccra.org/bystate/North%20Carolina/ICCRA%20-%20NC%20-%20Mars%20Hill,%20Madison%20County%20(July%209,%202005).html",https://iccra.org/bystate/North%20Carolina/images/marshill2005.jpg,8ef08fa01a9586087f7be6d907b420f08cb2a9fba5ef2ba961b7047aaeaa155b,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,558,432,1.000000,0.274,none,no_review_candidate,110.3,2.7,110.3;93.3,1157,12,0,4,47.1,0.109,154.0,0.357,0.339,49.781,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_3d8abd586f01e814,iccra_img_596a2c80d4ceff5e,iccra_ea20cf41b0eea654,"https://iccra.org/bystate/North%20Carolina/ICCRA%20-%20NC%20-%20Unionville,%20Union%20County%20(May%209,%201998).html",https://iccra.org/bystate/North%20Carolina/images/Unionville1998.jpg,ea6765de08eb03c949d2c2352245cdaaf585cf44cc0713439ed27ce09d56d990,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,553,537,1.000000,0.486,none,no_review_candidate,179.9,0.4,179.9;90.9;34.9;63.8,262,66,0,12,90.0,0.168,867.7,1.616,0.222,222.251,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_1b2aaecf7cfc1397,iccra_img_cb93985ac8d66b33,,https://iccra.org/bystate/North%20Carolina/ICCRA_NC.htm,https://iccra.org/bystate/Michigan/images/map_key.jpg,c28b14676c190c476e3dd0ab369bdd73add30e7ef6d9069876a0bb3931251ac8,map_or_aerial,200,not_cleared,analyzed_private_cache,128,45,1.000000,0.840,high,yes_review_candidate,179.6,0.8,179.6,39,13,1,12,48.8,1.084,290.6,6.457,0.966,1300.000,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_4147e35c89370ed2,iccra_img_a342a80677bb4775,,https://iccra.org/bystate/North%20Carolina/ICCRA_NC.htm,https://iccra.org/bystate/Ohio/images/miamisburg.JPG,00916643ba5ad32a263adbfd6a2a106053a2bd60037010aa38b887fb53713b2e,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,79,114,1.000000,0.353,none,no_review_candidate,128.0,3.2,128.0;92.9;32.9;151.8,45,23,0,3,25.5,0.323,55.1,0.697,0.146,2300.000,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_4854f5cec7117be2,iccra_img_5bb488eca9f61498,iccra_9f83ce2d6dad7f15,"https://iccra.org/bystate/North%20Dakota/ICCRA%20-%20ND%20-%20Burlington,%20Ward%20County%20(August%2011,%202003).html",https://iccra.org/bystate/North%20Dakota/images/burlington2003.jpg,a546c89cabb9fbf7e201c1142b1ce5a8d37bce28d6c8a369edd6f41aaba72c11,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,274,256,1.000000,0.817,medium,yes_review_candidate,179.2,1.4,179.2;85.7;73.9,328,28,0,21,115.1,0.450,1281.6,5.006,0.891,399.179,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_2a563e590b6605a7,iccra_img_9ea4755ba939814c,iccra_9c6235001881f435,"https://iccra.org/bystate/North%20Dakota/ICCRA%20-%20ND%20-%20Langdon,%20Cavalier%20County%20(August%2010,%202000).html",https://iccra.org/bystate/North%20Dakota/images/langdon2000-3a.jpg,65e14689624203cdae655b3b98424e577824c96068e626023b34dc448a82fbd2,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,268,316,1.000000,0.599,none,no_review_candidate,66.0,3.1,66.0;160.3;2.1;91.7,107,25,0,7,88.2,0.329,283.9,1.059,0.318,295.201,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_14fbf36d694634ec,iccra_img_4c8522af0246d465,iccra_3fced523fc2b9b96,"https://iccra.org/bystate/North%20Dakota/ICCRA%20-%20ND%20-%20Langdon,%20Cavalier%20County%20(July%2020,%202000).html",https://iccra.org/bystate/North%20Dakota/images/langdon2000.jpg,6edb12fff8627b46f9f50a79bb1f0baaad8dc65b51406e0318cf47135613f3a0,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,275,285,1.000000,0.281,none,no_review_candidate,20.0,0.7,20.0;166.7,153,6,0,2,36.4,0.132,71.7,0.261,0.392,76.555,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_c7443ebbd820c501,iccra_img_984a1bcd874b77ff,iccra_8002dbaaf4674e3e,"https://iccra.org/bystate/North%20Dakota/ICCRA%20-%20ND%20-%20Langdon,%20Cavalier%20County%20(July%2024,%202000).html",https://iccra.org/bystate/North%20Dakota/images/langdon2000-2a.jpg,883c66b7e86012e4d231d76a36934f026fe5e7549af1fb183e2db33a50de6d17,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,275,307,1.000000,0.283,none,no_review_candidate,175.1,2.7,175.1;113.4,258,13,0,4,32.6,0.119,107.1,0.389,0.333,153.983,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_f738c6f349f766b6,iccra_img_c885841ac6fa04a6,iccra_8002dbaaf4674e3e,"https://iccra.org/bystate/North%20Dakota/ICCRA%20-%20ND%20-%20Langdon,%20Cavalier%20County%20(July%2024,%202000).html",https://iccra.org/bystate/North%20Dakota/images/langdon2000-2b.jpg,485c0b0e13322c6f1941805f49e36776ecc36a4cd73c0330e9fe195e4d4439e3,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,568,383,1.000000,0.840,high,yes_review_candidate,179.4,2.5,179.4;127.0;100.9;164.6,246,43,2,20,316.3,0.826,1421.3,3.711,0.544,197.661,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_1e942134cd04b98b,iccra_img_f3d81ce759222600,iccra_e0848d4a79aae3f5,"https://iccra.org/bystate/North%20Dakota/ICCRA%20-%20ND%20-%20Northwood,%20Grand%20Forks%20County%20(August%2019,%202005).html",https://iccra.org/bystate/North%20Dakota/images/northwood2005a.jpg,23eacaf4945178628b39b2dd8b9f52386ff6852c2bc9a8485b7bac2f46ee4f5a,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,630,484,1.000000,0.840,high,yes_review_candidate,9.1,1.7,9.1;20.5;37.2,459,61,0,43,270.5,0.559,2970.4,6.137,0.742,200.052,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_a87d95e1b7a75d15,iccra_img_5bac9267439e4011,iccra_e0848d4a79aae3f5,"https://iccra.org/bystate/North%20Dakota/ICCRA%20-%20ND%20-%20Northwood,%20Grand%20Forks%20County%20(August%2019,%202005).html",https://iccra.org/bystate/North%20Dakota/images/northwood2005b.jpg,4524c3ec03b284bfd2018e98b2616843a89d424844e6b03ef6aff048f40bdfe8,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,640,480,1.000000,0.242,none,no_review_candidate,129.3,2.1,129.3;96.0,2641,11,0,3,53.7,0.112,123.3,0.257,0.274,35.807,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_2fd28214e3f8e7d0,iccra_img_ba725859ad988ba2,iccra_e0848d4a79aae3f5,"https://iccra.org/bystate/North%20Dakota/ICCRA%20-%20ND%20-%20Northwood,%20Grand%20Forks%20County%20(August%2019,%202005).html",https://iccra.org/bystate/North%20Dakota/images/northwood2005c.jpg,27c0fdd5f2947c6a328755843ca8862b732d019399482bbe95d3e46f4c28930a,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,640,480,1.000000,0.434,none,no_review_candidate,162.6,3.6,162.6;90.5;149.9;5.8,2449,16,1,8,60.6,0.126,334.6,0.697,0.504,52.083,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_5266e6c0ae805d0e,iccra_img_f8f329a3421e91b1,iccra_e0848d4a79aae3f5,"https://iccra.org/bystate/North%20Dakota/ICCRA%20-%20ND%20-%20Northwood,%20Grand%20Forks%20County%20(August%2019,%202005).html",https://iccra.org/bystate/North%20Dakota/images/northwood2005d.jpg,25ab2a43fc36d37cf74e7935fe4f20a6a70074acfd2a4c9ae65f43f867c0bad0,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,333,211,1.000000,0.805,medium,yes_review_candidate,1.8,2.9,1.8;86.0;97.0;61.9,358,37,0,15,91.3,0.433,618.0,2.929,0.549,526.593,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_28b03d222df43f5a,iccra_img_f526c07a71a623d6,iccra_f7b2fddbab7c4f4b,"https://iccra.org/bystate/North%20Dakota/ICCRA%20-%20ND%20-%20Thompson,%20Grand%20Forks%20County%20(August%209,%202000).html",https://iccra.org/bystate/North%20Dakota/images/thompson2000.jpg,16cab32bf647f7b1358dd5db8a9ba53cda0583ac0872201c7a86cf5a56199db0,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,273,192,1.000000,0.383,none,no_review_candidate,52.4,2.6,52.4;90.1;127.3;116.2,43,39,0,5,55.4,0.288,168.8,0.879,0.136,744.048,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_1094de23216ec967,iccra_img_ba021582cf02b440,,https://iccra.org/bystate/North%20Dakota/ICCRA_ND.htm,https://iccra.org/bystate/Michigan/images/map_key.jpg,c28b14676c190c476e3dd0ab369bdd73add30e7ef6d9069876a0bb3931251ac8,map_or_aerial,200,not_cleared,analyzed_private_cache,128,45,1.000000,0.840,high,yes_review_candidate,179.6,0.8,179.6,39,13,1,12,48.8,1.084,290.6,6.457,0.966,1300.000,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
isc_4f19cd8dd860f633,iccra_img_0acd7ffa5a6b4a84,,https://iccra.org/bystate/North%20Dakota/ICCRA_ND.htm,https://iccra.org/bystate/Ohio/images/miamisburg.JPG,00916643ba5ad32a263adbfd6a2a106053a2bd60037010aa38b887fb53713b2e,photograph_or_unspecified,200,not_cleared,analyzed_private_cache,79,114,1.000000,0.353,none,no_review_candidate,128.0,3.2,128.0;92.9;32.9;151.8,45,23,0,3,25.5,0.323,55.1,0.697,0.146,2300.000,image x-axis; 0=right; clockwise; modulo 180,false,iccra-source-image-straight-v1.0.0,metadata_only_no_source_or_derived_pixels,automated ICCRA source-image review candidate only; image-space axis; not human-validated; not a true-north azimuth; source rights not cleared
