"discovered_from","url","role","anchor_text"
"https://iccra.org/bystate/usaformations-bystate.htm","https://iccra.org/bystate/Missouri/ICCRA_MO.htm","state_index","Missouri"
"https://iccra.org/bystate/usaformations-bystate.htm","https://iccra.org/bystate/Montana/ICCRA_MT.htm","state_index","Montana"
"https://iccra.org/bystate/usaformations-bystate.htm","https://iccra.org/bystate/Nebraska/ICCRA_NE.htm","state_index","Nebraska"
"https://iccra.org/bystate/usaformations-bystate.htm","https://iccra.org/bystate/New%20Hampshire/ICCRA_NH.htm","state_index","New Hampshire"
"https://iccra.org/bystate/usaformations-bystate.htm","https://iccra.org/bystate/New%20Jersey/ICCRA_NJ.htm","state_index","New Jersey"
"https://iccra.org/bystate/usaformations-bystate.htm","https://iccra.org/bystate/New%20Mexico/ICCRA_NM.htm","state_index","New Mexico"
"https://iccra.org/bystate/usaformations-bystate.htm","https://iccra.org/bystate/New%20York/ICCRA_NY.htm","state_index","New York"
"https://iccra.org/bystate/usaformations-bystate.htm","https://iccra.org/bystate/North%20Carolina/ICCRA_NC.htm","state_index","North Carolina"
"https://iccra.org/bystate/usaformations-bystate.htm","https://iccra.org/bystate/North%20Dakota/ICCRA_ND.htm","state_index","North Dakota"
"https://iccra.org/bystate/usaformations-bystate.htm","https://iccra.org/bystate/Ohio/ICCRA_Ohio.htm","state_index","Ohio"
"https://iccra.org/bystate/usaformations-bystate.htm","https://iccra.org/bystate/Ohio/ICCRA_Ohio.htm","state_index","Ohio - 42 Reports"
"https://iccra.org/bystate/usaformations-bystate.htm","https://iccra.org/bystate/Oklahoma/ICCRA_OK.htm","state_index","Oklahoma"
"https://iccra.org/bystate/usaformations-bystate.htm","https://iccra.org/bystate/Oregon/ICCRA_OR.htm","state_index","Oregon"
"https://iccra.org/bystate/usaformations-bystate.htm","https://iccra.org/bystate/Pennsylvania/ICCRA_PA.html","state_index","Pennsylvania"
"https://iccra.org/bystate/usaformations-bystate.htm","https://iccra.org/bystate/Puerto%20Rico/ICCRA_PR.htm","state_index","Puerto Rico (U.S. Territory)"
"https://iccra.org/bystate/usaformations-bystate.htm","https://iccra.org/bystate/South%20Carolina/ICCRA_SC.htm","state_index","South Carolina"
"https://iccra.org/bystate/usaformations-bystate.htm","https://iccra.org/bystate/South%20Dakota/ICCRA_SD.htm","state_index","South Dakota"
"https://iccra.org/bystate/usaformations-bystate.htm","https://iccra.org/bystate/Tennessee/ICCRA_TN.htm","state_index","Tennessee"
"https://iccra.org/bystate/usaformations-bystate.htm","https://iccra.org/bystate/Texas/ICCRA_TX.htm","state_index","Texas"
"https://iccra.org/bystate/usaformations-bystate.htm","https://iccra.org/bystate/Utah/ICCRA_UT.htm","state_index","Utah"
"https://iccra.org/bystate/usaformations-bystate.htm","https://iccra.org/bystate/Vermont/ICCRA_VT.htm","state_index","Vermont"
"https://iccra.org/bystate/usaformations-bystate.htm","https://iccra.org/bystate/Virginia/ICCRA_VA.htm","state_index","Virginia"
"https://iccra.org/bystate/usaformations-bystate.htm","https://iccra.org/bystate/Washington/ICCRA_WA.htm","state_index","Washington"
"https://iccra.org/bystate/usaformations-bystate.htm","https://iccra.org/bystate/West%20Virginia/ICCRA_WV.htm","state_index","West Virginia"
"https://iccra.org/bystate/usaformations-bystate.htm","https://iccra.org/bystate/Wisconsin/ICCRA_WI.htm","state_index","Wisconsin"
"https://iccra.org/bystate/usaformations-bystate.htm","https://iccra.org/bystate/Wyoming/ICCRA_WY.htm","state_index","Wyoming"
"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Bigelow%20Ranch,%20Fort%20Duchesne,%20Duchesne%20County,%20Unitah%20Basin%20(February%2021,%202002).html","https://iccra.org/bystate/Utah/images/ftduchesne2002-1a.jpg","formation_image","embedded: ice formation"
"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Bigelow%20Ranch,%20Fort%20Duchesne,%20Duchesne%20County,%20Unitah%20Basin%20(February%2021,%202002).html","https://iccra.org/bystate/Utah/images/ftduchesne2002-1b.jpg","formation_image","embedded: ice formation"
"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Bigelow%20Ranch,%20Fort%20Duchesne,%20Duchesne%20County,%20Unitah%20Basin%20(February%2021,%202002).html","https://iccra.org/bystate/Utah/images/ftduchesne2002-1c.jpg","formation_image","embedded: ice formation"
"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Bigelow%20Ranch,%20Fort%20Duchesne,%20Duchesne%20County,%20Unitah%20Basin%20(February%2021,%202002).html","https://iccra.org/bystate/Utah/images/ftduchesne2002-1d.jpg","formation_image","embedded: ice formation"
"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Cache%20Valley,%20Cache%20County%20(July%201998).html","https://iccra.org/bystate/Utah/images/cachevalley1998-1.jpg","formation_image","embedded: Richmond, UT formation"
"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Cache%20Valley,%20Cache%20County%20(July%201998).html","https://iccra.org/bystate/Utah/images/cachevalley1998-2.png","formation_image","embedded: Richmond, UT formation"
"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20College%20Ward,%20Cache%20Valley,%20Cache%20County%20(July%2020,%201998).html","https://iccra.org/bystate/Utah/images/collegeward1998.jpg","formation_image","embedded: Richmond, UT formation"
"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Cove,%20Cache%20County%20(July%2024,%201998).html","https://iccra.org/bystate/Utah/images/Cove1998.jpg","formation_image","embedded: Richmond, UT formation"
"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Lehi,%20Utah%20County%20(May%2023,%201997).html","https://iccra.org/levengood/CircleScans2/ResearchReport87-14Oct1997-LehiUT.pdf","formation_supporting_document","W.C. Levengood"
"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Logan,%20Cache%20County%20(August%2023,%201996).html","https://iccra.org/bystate/Utah/images/Logan1996a.jpg","formation_image","embedded: Logan, UT Formation"
"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Logan,%20Cache%20County%20(August%2023,%201996).html","https://iccra.org/bystate/Utah/images/Logan1996b.jpg","formation_image","embedded: Logan, UT Formation"
"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Richmond,%20Cache%20County%20(July%207,%201997).html","https://iccra.org/bystate/Utah/images/Richmond1997.jpg","formation_image","embedded: Richmond, UT formation"
"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Smithfield,%20Cache%20County%20(1998).html","https://iccra.org/bystate/Utah/images/smithfield1998.jpg","formation_image","embedded: Richmond, UT formation"
"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Smithfield,%20Cache%20County%20(July%206,%201997).html","https://iccra.org/bystate/Utah/images/smithfield1997.jpg","formation_image","embedded: Smithfield, UT formation"
"https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Spanish%20Fork,%20Utah%20County%20(June%2027,%202004).html","https://iccra.org/bystate/Utah/images/spanishfork2004.jpg","formation_image","embedded: ice formation"
"https://iccra.org/bystate/Utah/ICCRA_UT.htm","https://iccra.org/bystate/Michigan/images/map_key.jpg","archive_image","embedded:"
"https://iccra.org/bystate/Utah/ICCRA_UT.htm","https://iccra.org/bystate/Ohio/images/miamisburg.JPG","archive_image","embedded:"
"https://iccra.org/bystate/Utah/ICCRA_UT.htm","https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Big%20Knoll-Marysvale,%20Piute%20County%20(1995).html","formation_detail","Big Knoll / Marysvale, Piute County (1995)"
"https://iccra.org/bystate/Utah/ICCRA_UT.htm","https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Bigelow%20Ranch,%20Fort%20Duchesne,%20Duchesne%20County,%20Unitah%20Basin%20(February%2021,%202002).html","formation_detail","Bigelow Ranch, Fort Duchesne, Duchesne County, Unitah Basin (February 21, 2002)"
"https://iccra.org/bystate/Utah/ICCRA_UT.htm","https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Cache%20Valley,%20Cache%20County%20(July%201998).html","formation_detail","Cache Valley, Cache County (July, 1998)"
"https://iccra.org/bystate/Utah/ICCRA_UT.htm","https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20College%20Ward,%20Cache%20Valley,%20Cache%20County%20(July%2020,%201998).html","formation_detail","College Ward, Cache Valley, Cache County (July 20, 1998)"
"https://iccra.org/bystate/Utah/ICCRA_UT.htm","https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Cove,%20Cache%20County%20(July%2024,%201998).html","formation_detail","Cove, Cache County (July 24, 1998)"
"https://iccra.org/bystate/Utah/ICCRA_UT.htm","https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Fort%20Duchesne,%20Unitah%20County%20(1995).html","formation_detail","Fort Duchesne, Unitah County (1995)"
"https://iccra.org/bystate/Utah/ICCRA_UT.htm","https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Lehi,%20Utah%20County%20(May%2023,%201997).html","formation_detail","Lehi, Utah County (May 23, 1997)"
"https://iccra.org/bystate/Utah/ICCRA_UT.htm","https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Logan,%20Cache%20County%20(August%2023,%201996).html","formation_detail","Logan, Cache County (August 23, 1996)"
"https://iccra.org/bystate/Utah/ICCRA_UT.htm","https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Manti,%20Sanpete%20County%20(August%204,%202000).html","formation_detail","Manti, Sanpete County (August 4, 2000)"
"https://iccra.org/bystate/Utah/ICCRA_UT.htm","https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Provo,%20Utah%20County%20(May%2022,%201995).html","formation_detail","Provo, Utah County (May 22, 1995)"
"https://iccra.org/bystate/Utah/ICCRA_UT.htm","https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Richmond,%20Cache%20County%20(July%207,%201997).html","formation_detail","Richmond, Cache County (July 7, 1997)"
"https://iccra.org/bystate/Utah/ICCRA_UT.htm","https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Smithfield,%20Cache%20County%20(1998).html","formation_detail","Smithfield, Cache County (1998)"
"https://iccra.org/bystate/Utah/ICCRA_UT.htm","https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Smithfield,%20Cache%20County%20(July%206,%201997).html","formation_detail","Smithfield, Cache County (July 6, 1997)"
"https://iccra.org/bystate/Utah/ICCRA_UT.htm","https://iccra.org/bystate/Utah/ICCRA%20-%20UT%20-%20Spanish%20Fork,%20Utah%20County%20(June%2027,%202004).html","formation_detail","Spanish Fork, Utah County (June 27, 2004)"
"https://iccra.org/bystate/Vermont/ICCRA%20-%20VT%20-%20West%20Topsham,%20Orange%20County%20(June%2015,%202005).html","https://iccra.org/bystate/Vermont/images/westtopsham2005a.jpg","formation_image","embedded: rdf"
"https://iccra.org/bystate/Vermont/ICCRA%20-%20VT%20-%20West%20Topsham,%20Orange%20County%20(June%2015,%202005).html","https://iccra.org/bystate/Vermont/images/westtopsham2005b.jpg","formation_image","embedded: rdf"
"https://iccra.org/bystate/Vermont/ICCRA%20-%20VT%20-%20West%20Topsham,%20Orange%20County%20(June%2015,%202005).html","https://iccra.org/bystate/Vermont/images/westtopsham2005c.jpg","formation_image","embedded: rdf"
"https://iccra.org/bystate/Vermont/ICCRA_VT.htm","https://iccra.org/bystate/Michigan/images/map_key.jpg","archive_image","embedded:"
"https://iccra.org/bystate/Vermont/ICCRA_VT.htm","https://iccra.org/bystate/Ohio/images/miamisburg.JPG","archive_image","embedded:"
"https://iccra.org/bystate/Vermont/ICCRA_VT.htm","https://iccra.org/bystate/Vermont/ICCRA%20-%20VT%20-%20Bridport,%20Addison%20County(June%201993).html","formation_detail","Bridport, Addison County (July, 1993)"
"https://iccra.org/bystate/Vermont/ICCRA_VT.htm","https://iccra.org/bystate/Vermont/ICCRA%20-%20VT%20-%20West%20Topsham,%20Orange%20County%20(June%2015,%202005).html","formation_detail","West Topsham, Orange County (June 15, 2005)"
"https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Bridle%20Creek,%20Galax,%20Grayson%20County%20(June%2028,%202001).html","https://iccra.org/bystate/Virginia/images/bridlecreek2001.jpg","formation_image","embedded: formation"
"https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Prince%20George%20County%20(June%2012,%202003).html","https://iccra.org/bystate/Virginia/images/princegeorge2003a.jpg","formation_image","embedded: field"
"https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Prince%20George%20County%20(June%2012,%202003).html","https://iccra.org/bystate/Virginia/images/princegeorge2003b.jpg","formation_image","embedded: field"
"https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Prince%20George%20County%20(June%2012,%202003).html","https://iccra.org/bystate/Virginia/images/princegeorge2003c.jpg","formation_image","embedded: field"
"https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Prince%20George%20County%20(June%2012,%202003).html","https://iccra.org/bystate/Virginia/images/princegeorge2003d.jpg","formation_image","embedded: field"
"https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Roanoke,%20Roanoke%20County%20(May%2021,%202000).html","https://iccra.org/bystate/Virginia/images/roanoke2000.jpg","formation_image","embedded: formation"
"https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20University%20of%20Virginia%20at%20Charlottesville,%20Albermarle%20County%20(May%2015,%201998).html","https://iccra.org/bystate/Virginia/images/UoV1998.jpg","formation_image","embedded: formation"
"https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Virginia%20Beach,%20Princess%20Anne%20County%20(June%2010,%202000).html","https://iccra.org/bystate/Virginia/images/vabeach2000.jpg","formation_image","embedded: formation"
"https://iccra.org/bystate/Virginia/ICCRA_VA.htm","https://iccra.org/bystate/Michigan/images/map_key.jpg","archive_image","embedded:"
"https://iccra.org/bystate/Virginia/ICCRA_VA.htm","https://iccra.org/bystate/Ohio/images/miamisburg.JPG","archive_image","embedded:"
"https://iccra.org/bystate/Virginia/ICCRA_VA.htm","https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Bridle%20Creek,%20Galax,%20Grayson%20County%20(June%2028,%202001).html","formation_detail","Bridle Creek, Galax, Grayson County (June 28, 2001)"
"https://iccra.org/bystate/Virginia/ICCRA_VA.htm","https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Dahlgren,%20King%20George%20County%20(1986).htm","formation_detail","Dahlgren, King George County (1986)"
"https://iccra.org/bystate/Virginia/ICCRA_VA.htm","https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Dahlgren,%20King%20George%20County%20(1987).htm","formation_detail","Dahlgren, King George County (1987)"
"https://iccra.org/bystate/Virginia/ICCRA_VA.htm","https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Dahlgren,%20King%20George%20County%20(1988).htm","formation_detail","Dahlgren, King George County (1988)"
"https://iccra.org/bystate/Virginia/ICCRA_VA.htm","https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Dahlgren,%20King%20George%20County%20(May%201985).htm","formation_detail","Dahlgren, King George County (May 1985)"
"https://iccra.org/bystate/Virginia/ICCRA_VA.htm","https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Dahlgren,%20King%20George%20County%20(October%201989).htm","formation_detail","Dahlgren, King George County (October 1989)"
"https://iccra.org/bystate/Virginia/ICCRA_VA.htm","https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Prince%20George%20County%20(June%2012,%202003).html","formation_detail","Prince George County (June 12, 2003)"
"https://iccra.org/bystate/Virginia/ICCRA_VA.htm","https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Roanoke,%20Roanoke%20County%20(May%2021,%202000).html","formation_detail","Roanoke, Roanoke County (May 21, 2000)"
"https://iccra.org/bystate/Virginia/ICCRA_VA.htm","https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20University%20of%20Virginia%20at%20Charlottesville,%20Albermarle%20County%20(May%2015,%201998).html","formation_detail","University of Virginia at Charlottesville, Albermarle County (May 15, 1998)"
"https://iccra.org/bystate/Virginia/ICCRA_VA.htm","https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Virginia%20Beach,%20Princess%20Anne%20County%20(June%2010,%202000).html","formation_detail","Virginia Beach, Princess Anne County (June 10, 2000)"
"https://iccra.org/bystate/Virginia/ICCRA_VA.htm","https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Virginia%20Tech%20University,%20Blacksburg,%20Montgomery%20County%20(May%2027,%202003).html","formation_detail","Virginia Tech University, Blacksburg, Montgomery County (May 27, 2003)"
"https://iccra.org/bystate/Virginia/ICCRA_VA.htm","https://iccra.org/bystate/Virginia/ICCRA%20-%20VA%20-%20Waynesboro,%20Augusta%20County%20(December%2021,%201965).htm","formation_detail","Waynesboro, Augusta County (December 21, 1965)"
"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Adna%20(1),%20Lewis%20County%20(October%2016,%201994).html","https://iccra.org/bystate/Washington/images/Adna1-1994.gif","formation_image","embedded: Adna (1), WA Formation"
"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Burlington,%20Skagit%20County%20(September%208,%201999).html","https://iccra.org/bystate/Washington/images/burlington1999.jpg","formation_image","embedded: image2"
"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Chehalis,%20Lewis%20County%20(July%2017,%201996).html","https://iccra.org/bystate/Washington/images/Chehalis1996.jpg","formation_image","embedded: Chahalis, WA Formation"
"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Chehalis,%20Lewis%20County%20(July%208,%201994).html","https://iccra.org/bystate/Washington/images/Chehalis1994a.jpg","formation_image","embedded: Chehallis, WA Formation"
"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Chehalis,%20Lewis%20County%20(July%208,%201994).html","https://iccra.org/bystate/Washington/images/Chehalis1994b.jpg","formation_image","embedded: Chehallis, WA Formation"
"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Coupeville,%20Whidbey%20Island,%20Island%20County%20(May%2026,%201998).html","https://iccra.org/bystate/Washington/images/Coupeville1998-1.png","formation_image","linked:"
"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Coupeville,%20Whidbey%20Island,%20Island%20County%20(May%2026,%201998).html","https://iccra.org/bystate/Washington/images/Coupeville1998-2.jpg","formation_image","embedded: image2"
"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Coupeville,%20Whidbey%20Island,%20Island%20County%20(May%2026,%201998)2.html","https://iccra.org/bystate/Washington/images/Coupeville1998-3.jpg","formation_image","embedded: image2"
"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Eltopia-Pasco,%20Franklin%20County%20(June%2019,%201998).html","https://iccra.org/bystate/Washington/images/Eltopia1998-1.jpg","formation_image","embedded: image2"
"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Eltopia-Pasco,%20Franklin%20County%20(June%2019,%201998).html","https://iccra.org/bystate/Washington/images/Eltopia1998-2.jpg","formation_image","embedded: image2"
"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Kennewick,%20Benton%20County%20(May%2028,%201993).html","https://iccra.org/bystate/Washington/images/Kennewick1993.jpg","formation_image","embedded: Kennewick Formation"
"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20St.%20John,%20Whitman%20County%20(July,%202004).html","https://iccra.org/bystate/Washington/images/stjohn2004a.jpg","formation_image","embedded: formation"
"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20St.%20John,%20Whitman%20County%20(July,%202004).html","https://iccra.org/bystate/Washington/images/stjohn2004b.jpg","formation_image","embedded: formation"
"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Walla%20Walla-Cottonwood%20Canyon,%20Walla%20Walla%20County%20(July%204,%201999).html","https://iccra.org/bystate/Washington/images/wallawalla1999-1.jpg","formation_image","embedded: image2"
"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Walla%20Walla-Cottonwood%20Canyon,%20Walla%20Walla%20County%20(July%204,%201999).html","https://iccra.org/bystate/Washington/images/wallawalla1999-2.jpg","formation_image","embedded: image2"
"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Wilbur,%20Lincoln%20County%20(July%2023,%202009).html","https://iccra.org/docs/images/clip_image001.jpg","formation_image","embedded: http://khq.images.worldnow.com/images/incoming/crop2.jpg"
"https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Wilbur,%20Lincoln%20County%20(July%2023,%202009).html","https://iccra.org/docs/images/clip_image002.jpg","formation_image","embedded: From the ICCRA photo archives."
"https://iccra.org/bystate/Washington/ICCRA_WA.htm","https://iccra.org/bystate/Michigan/images/map_key.jpg","archive_image","embedded:"
"https://iccra.org/bystate/Washington/ICCRA_WA.htm","https://iccra.org/bystate/Ohio/images/miamisburg.JPG","archive_image","embedded:"
"https://iccra.org/bystate/Washington/ICCRA_WA.htm","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Adna%20(1),%20Lewis%20County%20(October%2016,%201994).html","formation_detail","Adna (1), Lewis County (October 16, 1994)"
"https://iccra.org/bystate/Washington/ICCRA_WA.htm","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Adna%20(2),%20Lewis%20County%20(October%2016,%201994).html","formation_detail","Adna (2), Lewis County (October 16, 1994)"
"https://iccra.org/bystate/Washington/ICCRA_WA.htm","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Burlington,%20Skagit%20County%20(September%208,%201999).html","formation_detail","Burlington, Skagit County (September 8, 1999)"
"https://iccra.org/bystate/Washington/ICCRA_WA.htm","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Centralia,%20Lewis%20County%20(April%201980).htm","formation_detail","Centralia, Lewis County (April 1980)"
"https://iccra.org/bystate/Washington/ICCRA_WA.htm","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Chehalis,%20Lewis%20County%20(July%2017,%201996).html","formation_detail","Chehalis, Lewis County (July 17, 1996)"
"https://iccra.org/bystate/Washington/ICCRA_WA.htm","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Chehalis,%20Lewis%20County%20(July%208,%201994).html","formation_detail","Chehalis, Lewis County (July 8, 1994)"
"https://iccra.org/bystate/Washington/ICCRA_WA.htm","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Coupeville,%20Whidbey%20Island,%20Island%20County%20(May%2026,%201998).html","formation_detail","Coupeville (1), Whidbey Island, Island County (May 26, 1998)"
"https://iccra.org/bystate/Washington/ICCRA_WA.htm","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Coupeville,%20Whidbey%20Island,%20Island%20County%20(May%2026,%201998)2.html","formation_detail","Coupeville (2), Whidbey Island, Island County (May 26, 1998)"
"https://iccra.org/bystate/Washington/ICCRA_WA.htm","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Custer,%20Whatcom%20County%20(January%2012,%201965).htm","formation_detail","Custer, Whatcom County (January 1, 1965)"
"https://iccra.org/bystate/Washington/ICCRA_WA.htm","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Eltopia-Pasco,%20Franklin%20County%20(June%2019,%201998).html","formation_detail","Eltopia / Pasco, Franklin County (June 19, 1998)"
"https://iccra.org/bystate/Washington/ICCRA_WA.htm","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Harrah,%20Yakima%20County%20(January%2019,%201977).htm","formation_detail","Harrah, Yakima County (January 19, 1977)"
"https://iccra.org/bystate/Washington/ICCRA_WA.htm","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Kennewick,%20Benton%20County%20(May%2028,%201993).html","formation_detail","Kennewick, Benton County (May 28, 1993)"
"https://iccra.org/bystate/Washington/ICCRA_WA.htm","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Lynden,%20Whatcom%20County%20(January%2013,%201965).htm","formation_detail","Lynden, Whatcom County (January 12, 1965)"
"https://iccra.org/bystate/Washington/ICCRA_WA.htm","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Moses%20Lake,%20Grant%20County%20(August%2021,%201964).htm","formation_detail","Moses Lake, Grant County (August 21, 1964)"
"https://iccra.org/bystate/Washington/ICCRA_WA.htm","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Sacajawea-Pasco,%20Cowlitz%20County%20(1945).htm","formation_detail","Sacajawea / Pasco, Cowlitz County (1945)"
"https://iccra.org/bystate/Washington/ICCRA_WA.htm","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Snohomish%20County%20(Fall,%202003).html","formation_detail","Snohomish County (Fall, 2003)"
"https://iccra.org/bystate/Washington/ICCRA_WA.htm","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20St.%20John,%20Whitman%20County%20(July,%202004).html","formation_detail","St. John, Whitman County (July, 2004)"
"https://iccra.org/bystate/Washington/ICCRA_WA.htm","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Unknown%20County%20(May%2029,%201997).html","formation_detail","[Unknown] (May 29, 1997)"
"https://iccra.org/bystate/Washington/ICCRA_WA.htm","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Walla%20Walla-Cottonwood%20Canyon,%20Walla%20Walla%20County%20(July%204,%201999).html","formation_detail","Walla Walla / Cottonwood Canyon, Walla Walla County (July 4, 1999)"
"https://iccra.org/bystate/Washington/ICCRA_WA.htm","https://iccra.org/bystate/Washington/ICCRA%20-%20WA%20-%20Wilbur,%20Lincoln%20County%20(July%2023,%202009).html","formation_detail","Wilbur, Lincoln County (July 23, 2009)"
"https://iccra.org/bystate/West%20Virginia/ICCRA%20-%20WV%20-%20Oakvale,%20Mercer%20County%20(April,%202004).html","https://iccra.org/bystate/West%20Virginia/images/oakvale2004.jpg","formation_image","embedded: FORMATION"
"https://iccra.org/bystate/West%20Virginia/ICCRA%20-%20WV%20-%20Point%20Pleasant,%20Mason%20County%20(July%208,%202002).html","https://iccra.org/bystate/West%20Virginia/images/ptpleasant2002.png","formation_image","embedded: FORMATION"
"https://iccra.org/bystate/West%20Virginia/ICCRA_WV.htm","https://iccra.org/bystate/Michigan/images/map_key.jpg","archive_image","embedded:"
"https://iccra.org/bystate/West%20Virginia/ICCRA_WV.htm","https://iccra.org/bystate/Ohio/images/miamisburg.JPG","archive_image","embedded:"
"https://iccra.org/bystate/West%20Virginia/ICCRA_WV.htm","https://iccra.org/bystate/West%20Virginia/ICCRA%20-%20WV%20-%20Oakvale,%20Mercer%20County%20(April,%202004).html","formation_detail","Mercer County (April, 2004)"
"https://iccra.org/bystate/West%20Virginia/ICCRA_WV.htm","https://iccra.org/bystate/West%20Virginia/ICCRA%20-%20WV%20-%20Oakvale,%20Mercer%20County%20(April,%202004).html","formation_detail","Oakvale,"
"https://iccra.org/bystate/West%20Virginia/ICCRA_WV.htm","https://iccra.org/bystate/West%20Virginia/ICCRA%20-%20WV%20-%20Point%20Pleasant,%20Mason%20County%20(July%208,%202002).html","formation_detail","Point Pleasant, Mason"
"https://iccra.org/bystate/West%20Virginia/ICCRA_WV.htm","https://iccra.org/bystate/West%20Virginia/ICCRA%20-%20WV%20-%20Point%20Pleasant,%20Mason%20County%C2%A0(July%208,%202002).html","formation_detail","County (July 8, 2002)"
